Balance,Avg Rate (for Balance)
-0.010923381873164351,10.0
-0.009768870676321552,10.0
-0.022116718993238107,10.0
-0.021998797804133833,10.0
-0.01966660199761831,10.0
-0.019688342471234736,10.0
-0.019694157098512865,10.0
-0.013636352724753904,10.0
-0.021735055316963414,10.0
-0.018329424695760533,10.0
-0.032306533288210044,10.0
-0.02741504640721073,10.0
-0.027649621244614175,10.0
-0.02772782455710745,10.0
-0.027836665613296088,10.0
-0.027296949204065186,10.0
-0.027993044500661344,10.0
-0.029397348900683073,10.0
-0.027414781358829465,10.0
-0.027570185662612056,10.0
-0.027597015133636056,10.0
-0.03062614932345907,10.0
-0.025938705178836563,10.0
-0.01867287774406759,10.0
-0.023147426228184418,10.0
-0.028069270052268547,10.0
-0.028221797177111704,10.0
-0.028175879599702327,10.0
-0.027600493123150226,10.0
-0.02889045311745519,10.0
-0.03185339900774105,10.0
-0.031850361738209626,10.0
-0.039031091691835336,10.0
-0.0390455109744098,10.0
-0.03907797238109515,10.0
-0.03814052193966876,10.0
-0.032816472504885126,10.0
-0.03643702003733042,10.0
-0.03331305845398678,10.0
-0.02818618446845185,10.0
-0.028189353063634695,10.0
-0.028191541938638338,10.0
-0.02764668054309762,10.0
-0.03947271075019119,10.0
-0.04138291289273389,10.0
-0.040353787044640925,10.0
-0.043481845919821,10.0
-0.04373993643860353,10.0
-0.04374375635422707,10.0
-0.04426618845855591,10.0
-0.038887357392941586,10.0
-0.02649710099258852,10.0
-0.0253621097186799,10.0
-0.02946541890675105,10.0
-0.029490595078570176,10.0
-0.029491667599926774,10.0
-0.022610054161612308,10.0
-0.02435536470657149,10.0
-0.032117232583890015,10.0
-0.03687292976863707,10.0
-0.03347066567280353,10.0
-0.03347236948187432,10.0
-0.03348952913870047,10.0
-0.030407131353542786,10.0
-0.035584260429821574,11.11111111111111
-0.03558340450161887,11.11111111111111
-0.023837470614061794,11.11111111111111
-0.031528191663987605,11.11111111111111
-0.031580860270223575,11.11111111111111
-0.03160985104984979,11.11111111111111
-0.033745893418607294,11.11111111111111
-0.02904394301170904,11.11111111111111
-0.03288350817163079,10.0
-0.036975922124790554,10.0
-0.030252141573100622,10.0
-0.030250737570047606,10.0
-0.030251659760345592,10.0
-0.020431728871153867,10.0
-0.02553607682624222,11.11111111111111
-0.0279090952200636,10.0
-0.04102385726123051,11.11111111111111
-0.03619396245318842,11.11111111111111
-0.035494695479451506,11.11111111111111
-0.03551027974212021,11.11111111111111
-0.03352327366720037,10.0
-0.02420070846246434,10.0
-0.021598571324079458,10.0
-0.026274011927478157,10.0
-0.026879969371970635,10.0
-0.026952059449707154,10.0
-0.02695300629566853,10.0
-0.023828827947951124,10.0
-0.02282768490802426,10.0
-0.02604921083474247,10.0
-0.026287816359447283,10.0
-0.019142636105563965,10.0
-0.019148225921133712,10.0
-0.019149018326759252,10.0
-0.021164947207011186,10.0
-0.022458740472090684,10.0
-0.019503903041875822,10.0
-0.02558673496859419,10.0
-0.03648165175340712,10.0
-0.036557468774369876,10.0
-0.03655852948155446,10.0
-0.03449255422759791,10.0
-0.03593093806221368,10.0
-0.03959648988520433,10.0
-0.045055052058341497,10.0
-0.03679284423595335,10.0
-0.03679593698072733,10.0
-0.03676448046354419,10.0
-0.03620185568986459,10.0
-0.04276174285589765,10.0
-0.03874594757519995,10.0
-0.0431650804012537,10.0
-0.03508395181799081,10.0
-0.025291508740279002,10.0
-0.02532555256113705,10.0
-0.03304136091976195,10.0
-0.036607542200816266,10.0
-0.033780158969215816,10.0
-0.024760163271202073,10.0
-0.02070267697594419,10.0
-0.020703039277219813,10.0
-0.020703381032109353,10.0
-0.011624740982670124,10.0
-0.026299286721950744,10.0
-0.031183025389516086,10.0
-0.026343882310631794,10.0
-0.024576969466502993,10.0
-0.02472406036001283,10.0
-0.02471093430122612,10.0
-0.02572292155253875,10.0
-0.025867944794723163,10.0
-0.03258112923263999,10.0
-0.02605283966897487,10.0
-0.022611481621789522,10.0
-0.022592311843519203,10.0
-0.02259684608850091,10.0
-0.03322649105013496,10.0
-0.028676163042210046,10.0
-0.03588422773673894,10.0
-0.03210277871489887,10.0
-0.023301913991925178,10.0
-0.02323177273891421,10.0
-0.02315637417934919,10.0
-0.024350803922507637,10.0
-0.020568694163133193,10.0
-0.02308656406559489,10.0
-0.02379781814344668,10.0
-0.016956803679268957,10.0
-0.01652708217702841,10.0
-0.016532976935212516,10.0
-0.01680252788574521,10.0
-0.014849965772553536,10.0
-0.012056535272832595,10.0
-0.010026804357689871,10.0
-0.0019439442277349008,10.0
-0.0021205681542451984,10.0
-0.0021225329024200266,10.0
0.0025707496690445947,10.0
-0.0030448865441889293,10.0
-0.0062805730402361115,10.0
-0.006252695189859201,10.0
-0.012334284745095517,10.0
-0.01243604876979751,10.0
-0.01243717454053819,10.0
-0.0058793094813412205,10.0
0.0002159302367483039,10.0
0.0017650900834676197,10.0
-0.00047302570432323387,10.0
-0.002338933262741815,10.0
-0.002574394676707294,10.0
-0.002576064926680761,10.0
0.005797562694576743,10.0
-0.0033503830548369585,10.0
-0.005117650324126715,10.0
-0.011565851615589961,10.0
-0.007062680303378691,10.0
-0.00705682475454815,10.0
-0.0070627219098106315,10.0
-0.004554319268423485,10.0
-0.00540036517304062,10.0
-0.013705821083618699,10.0
-0.020066220989522432,10.0
-0.01599578756025719,10.0
-0.015696847915086617,10.0
-0.01570295841032521,10.0
-0.01758784243976454,10.0
-0.01123834410390796,10.0
-0.0014330703217102427,10.0
0.004724337624247896,10.0
0.0023047107807830946,10.0
0.0023036471628604363,10.0
0.002333251936992549,10.0
0.006318378825635594,10.0
0.011149825741930767,10.0
0.013826725529229594,10.0
0.004518052934703241,10.0
0.004558223174249165,10.0
0.004509796369432175,10.0
0.0044968903281970935,10.0
0.008053802963242955,10.0
0.007165118684444642,10.0
-6.272841310140478e-05,10.0
-0.008826546974542084,10.0
-0.014471991542350411,10.0
-0.01435284339155371,10.0
-0.009677591814907526,10.0
-0.009749288258129523,10.0
-0.021401170207022965,10.0
-0.018897656578218267,10.0
-0.019705018945546757,10.0
-0.024842422269099846,10.0
-0.015055358064060088,10.0
-0.01506149852277848,10.0
-0.030795569002108527,10.0
-0.022732175716923486,10.0
-0.016909719409566454,10.0
-0.019589063531936592,10.0
-0.02431716212593843,10.0
-0.024332171603454807,10.0
-0.024334824998005135,10.0
-0.017295085715843747,10.0
-0.019686382859656446,10.0
-0.009472057924556472,10.0
-0.018443734343840706,10.0
-0.009406594227570559,10.0
-0.009434487830176834,10.0
-0.009442276965163176,10.0
-0.013603393068204591,10.0
-0.010068542457718281,10.0
-0.0055644657347577045,10.0
-0.006724805941348901,10.0
0.004916475270834518,10.0
0.005220101717903909,10.0
0.005219009163820768,10.0
-0.00012045793668386524,10.0
-0.011493696645517179,10.0
-0.03236172088138701,10.0
-0.03360633671367583,10.0
-0.04706949286657709,10.0
-0.04717850428655084,10.0
-0.04718414649540527,10.0
-0.048596663114748,10.0
-0.04133678848170397,10.0
-0.0277755262457135,10.0
-0.02457005714854522,10.0
-0.010264357051324845,10.0
-0.009279796485993384,10.0
-0.009311751766700103,10.0
-0.00043717534246362656,10.0
-0.00405325129640489,10.0
-0.015141198810722034,10.0
-0.020823528935811682,10.0
-0.01629647193605092,10.0
-0.016134291262898903,10.0
-0.016161012522955893,10.0
-0.0162461468163743,10.0
-0.01037370611691083,10.0
-0.01792030865052201,10.0
-0.020588792638057143,10.0
-0.025898520043160716,10.0
-0.025984924788122254,10.0
-0.026048444625759247,10.0
-0.027666173926949693,10.0
-0.015153407302147637,10.0
-0.020467474104004332,10.0
-0.01756865399852682,10.0
-0.013929537669605859,10.0
-0.013904618327613544,10.0
-0.009327999163981521,10.0
-0.00793378697761277,10.0
-0.006906980474075465,10.0
-0.005018118150619404,10.0
-0.006920920169753366,10.0
-0.003227046523225275,10.0
-0.0033018863923071178,10.0
-0.003349151812647431,10.0
0.007154868434838266,10.0
-0.0008208417777274793,10.0
-0.0020669319844418246,10.0
-0.00556901727294775,10.0
0.014684074514523025,10.0
0.014880866260010506,10.0
0.014771293581255288,10.0
0.010326895891482292,10.0
-0.003228880116968554,10.0
-0.01496968168848727,10.0
-0.02251267644791183,10.0
-0.018511820102138088,10.0
-0.018794338733064308,10.0
-0.018813137649064775,10.0
-0.01636903834750618,10.0
-0.012713558363002255,10.0
-0.011579348707866397,10.0
-0.010567598767313694,10.0
-0.017902712896650037,10.0
-0.017618048195691304,10.0
-0.01754207348121489,10.0
-0.01391426810908489,10.0
-0.01715060301483473,10.0
-0.01797766748305453,10.0
-0.00821399259911906,10.0
-3.2369929037695625e-05,10.0
-0.00045134960938333376,10.0
-0.0005210210350312415,10.0
0.001681515260757337,10.0
-0.018167873426903992,10.0
-0.018056594028339947,10.0
-0.013993537950238819,10.0
-0.01035709830177251,10.0
-0.01077021301619401,10.0
-0.010844660620520434,10.0
-0.004082635368105885,10.0
-0.005274049244218475,10.0
0.0019079898566442312,10.0
0.009853787099285728,10.0
0.006174747772332147,10.0
0.005940558350888732,10.0
0.005888079285064938,10.0
0.005580236377119487,10.0
0.004108845286826556,10.0
0.003091477964302604,10.0
-0.002746121543300607,10.0
-0.006373754668226737,10.0
-0.0067887081129880565,10.0
-0.006883114476812648,10.0
-0.006550393833306782,10.0
-0.0035675314748342644,10.0
-0.005661548436597163,10.0
-0.005812251384790715,10.0
0.010814534745518582,10.0
0.00909642864313048,10.0
0.008949522667095972,10.0
-0.001359986141324212,10.0
0.006861693249519653,10.0
0.0076385678617715645,10.0
0.0034443748165600145,10.0
0.012957167538850942,10.0
0.013319387485040073,10.0
0.013280991425937529,10.0
0.024922699318073175,10.0
0.02776750091974523,10.0
0.03360567230176278,10.0
0.016422952842080615,10.0
0.006512271133598633,10.0
0.006479854415303135,10.0
0.006501382062603146,10.0
-0.004912145027496397,10.0
-0.007476637419631994,10.0
-0.005115144007457214,9.090909090909092
-0.005398651604436366,9.090909090909092
0.0010376886007469359,10.0
0.0015473725285741812,10.0
0.0015174977406842197,10.0
0.007323141796360879,10.0
0.007332779421220423,10.0
0.016770371856572687,10.0
0.007833008244585037,9.090909090909092
0.014839953268605597,9.090909090909092
0.015294612775805818,9.090909090909092
0.015272072020449189,9.090909090909092
0.01194096125836396,10.0
0.0009383086417169542,9.090909090909092
-0.0016279711147930988,9.090909090909092
0.0015667392097117178,9.090909090909092
-0.010378278543926821,10.0
-0.010847252375912319,10.0
-0.010894432528750159,10.0
-0.007706004946687688,9.090909090909092
0.008824601837892824,9.090909090909092
-0.0022892469644543462,9.090909090909092
-0.004900632202461595,9.090909090909092
-0.007237952448900777,9.090909090909092
-0.00743085613325067,9.090909090909092
-0.007525424128646227,9.090909090909092
0.0091751091454419,9.090909090909092
0.005744651812204221,9.090909090909092
0.0012147410906281795,9.090909090909092
0.008848451569266617,9.090909090909092
0.009078813712631443,10.0
0.009282221223236704,10.0
0.0092244800567021,10.0
0.004448392638347897,10.0
0.005449510508951719,10.0
0.006711595049958228,10.0
0.012131896598921497,10.0
0.005461624658220957,10.0
0.005161127425760979,10.0
0.004922176208109313,10.0
-0.003188663648053848,10.0
-0.010950967279978453,10.0
0.00016119791724430346,10.0
-0.005222476958903048,10.0
-0.003116948541864409,10.0
-0.0031966549937238195,10.0
-0.0031969155903880317,10.0
0.009504107639878278,10.0
0.004820705996729152,10.0
-0.0018789041287432656,10.0
-0.00613111623036205,10.0
-0.009671800131093892,10.0
-0.009645791488196259,10.0
-0.009680191103974329,10.0
-0.0019056945616336151,9.090909090909092
-0.0009064849366427189,10.0
-0.0026117355076615795,10.0
0.0016573117891021177,10.0
-0.008559385739937558,10.0
-0.008403270702414374,10.0
-0.008596342182251127,10.0
-0.007365851990434816,10.0
-0.01208451654001972,10.0
0.00535408538681427,10.0
0.00887539318931498,10.0
0.0070910806380819775,10.0
0.006980940536629473,10.0
0.006863377025863981,10.0
0.012172352090794978,10.0
0.016437540605021395,10.0
0.011053043702208528,10.0
0.012729633434318655,10.0
0.0012748046836763489,10.0
0.0013191119380719317,10.0
0.0012195905514173202,10.0
-0.0041697951927581215,10.0
0.00424815920196181,10.0
-0.004366315212288868,10.0
-0.004561844553567795,10.0
0.010707362911984056,10.0
0.010764227775149706,10.0
0.010745596312196317,10.0
0.01695861305224732,10.0
0.02930998558804683,10.0
0.03921175632885906,10.0
0.02534620433996658,10.0
0.014521574858726134,9.090909090909092
0.014480235529808783,9.090909090909092
0.014242518978744378,9.090909090909092
0.02656171022358956,10.0
0.02126231679461594,9.090909090909092
0.012252558162277416,9.090909090909092
0.028027141149702502,10.0
0.036722272628611406,10.0
0.03686308899823326,10.0
0.03691496673982266,10.0
0.03386239152049025,10.0
0.02468080808378448,10.0
0.018207251353283056,10.0
0.014240449615220066,9.090909090909092
0.014804722037848423,9.090909090909092
0.014680161284062432,9.090909090909092
0.014632546575157663,9.090909090909092
0.010863900006522584,9.090909090909092
0.008008360692232928,9.090909090909092
0.0006383810578127671,10.0
0.0006795995054916487,10.0
0.0008705156694221264,10.0
0.0008491957118420308,10.0
0.0007922594499845147,10.0
0.011273857426273633,10.0
0.01032005274635784,9.090909090909092
0.008911417681797098,9.090909090909092
0.004307127158968931,9.090909090909092
0.004027187270723393,9.090909090909092
0.004031363837366361,9.090909090909092
-0.0029626391892432977,9.090909090909092
0.007602759106343977,10.0
0.0008315636593545271,9.090909090909092
0.007846425548395326,10.0
0.012566702818072479,10.0
0.012499853438561165,10.0
0.012364606338122933,10.0
0.031129232474757264,10.0
0.022412784805105748,10.0
0.024368823709272402,10.0
0.01973937002733635,10.0
0.04326379457861153,10.0
0.04319688133408331,10.0
0.043142122133057376,10.0
0.046568083232127765,10.0
0.030433484583306764,10.0
0.033404359324004755,10.0
0.03933401794203577,10.0
0.03613003554712477,10.0
0.03611129262002651,10.0
0.03611071406803678,10.0
0.03793447448212285,10.0
0.040043181082657885,10.0
0.030008696439598814,10.0
0.03259039625890832,10.0
0.02784236869766824,10.0
0.02739601232754769,10.0
0.027311518054057543,10.0
0.028714371879217646,10.0
0.0302740956503718,10.0
0.025382882549967813,10.0
0.03932921933355233,10.0
0.028774342671088426,10.0
0.028828859424757845,10.0
0.028751737365835316,10.0
0.034469977437304344,10.0
0.05517212539003473,10.0
0.04727638684892957,10.0
0.04883656127081976,10.0
0.044338389750456245,10.0
0.04433421130039452,10.0
0.04432669389136487,10.0
0.04582301887734033,10.0
0.04460114840817019,10.0
0.04607720267201795,10.0
0.04433741379711451,10.0
0.05720634243737162,10.0
0.057068707504423936,10.0
0.05704431500601625,10.0
0.062073900654630434,10.0
0.052936904074391694,10.0
0.05477880643378137,10.0
0.05466542051697816,10.0
0.04900652645602124,10.0
0.04976902133749207,10.0
0.049708455727742504,10.0
0.04596231258852925,10.0
0.050778118739593855,10.0
0.03584612883659477,10.0
0.03940094813733259,10.0
0.03604634908904978,10.0
0.03581798542417702,10.0
0.035973436813427837,10.0
0.05528864206242633,10.0
0.05194943465444219,10.0
0.035264668163419645,9.090909090909092
0.03150214202077642,9.090909090909092
0.024632700261612368,10.0
0.024212973891350353,10.0
0.02413622920105324,10.0
0.03921464224001256,9.090909090909092
0.03417866204237141,9.090909090909092
0.03302891829199306,9.090909090909092
0.037139432755244325,10.0
0.0398753451879402,10.0
0.03965952748888536,10.0
0.039556445755952185,10.0
0.04415572261812199,10.0
0.022524051019738676,8.333333333333334
0.03319234698688329,8.333333333333334
0.017234331171800343,8.333333333333334
0.014754758705787767,8.333333333333334
0.014651016406540126,8.333333333333334
0.014625950329106728,8.333333333333334
0.02836111820472098,8.333333333333334
0.03301000294647109,8.333333333333334
0.03486954095396584,9.090909090909092
0.02971175989585723,9.090909090909092
0.012131633262739123,8.333333333333334
0.012111210326134013,8.333333333333334
0.012034020121697438,8.333333333333334
-0.0011258838708020286,8.333333333333334
0.01115786828234623,8.333333333333334
0.016617346995525185,8.333333333333334
0.021579026666720742,8.333333333333334
0.015680299948146705,8.333333333333334
0.01570560590463832,8.333333333333334
0.01561295711292826,8.333333333333334
0.015564406516134766,8.333333333333334
0.036506419829480274,8.333333333333334
0.0217615701782984,8.333333333333334
0.010212072241308788,8.333333333333334
0.012927737751440864,8.333333333333334
0.012633733861881222,8.333333333333334
0.01248811015156182,8.333333333333334
0.005437671852476694,8.333333333333334
0.030857683045732505,8.333333333333334
0.004086877775643243,8.333333333333334
0.00822427376076344,8.333333333333334
0.00469319854873066,8.333333333333334
0.004763479688387324,8.333333333333334
0.004754882909205693,8.333333333333334
0.01736437198921018,8.333333333333334
0.017217994226519314,8.333333333333334
0.02038192349628546,8.333333333333334
0.014321748583225389,8.333333333333334
-0.005291226194252888,10.0
-0.005123677264061683,10.0
-0.005183181652967015,10.0
-0.006822629511628705,10.0
-0.0111768922600361,10.0
-0.014186590595888258,10.0
-0.0015733353633039671,10.0
-0.015042188344202847,10.0
-0.014741063077206455,10.0
-0.014786779300031683,10.0
-0.008892719350630001,10.0
0.00044914952632606095,10.0
-0.004335416529489468,9.090909090909092
0.0004012547016902338,9.090909090909092
0.002127416014765256,9.090909090909092
0.0020169178925342275,9.090909090909092
0.002008376074935525,9.090909090909092
0.0012999248665932714,9.090909090909092
0.012304110757306124,9.090909090909092
0.011496011288374807,9.090909090909092
0.01811316585552206,9.090909090909092
0.003884975630262624,10.0
0.003773671576035233,10.0
0.0037220082017412636,10.0
-0.00675266256046012,10.0
-0.014440463455255539,10.0
-0.01305629656829141,10.0
-0.006123985435831624,10.0
0.015812793661622086,10.0
0.01574270240481738,10.0
0.01573248588552824,10.0
0.019719850618061828,10.0
0.018166786101876116,10.0
0.023358572456368867,10.0
0.01425767279462338,10.0
0.027042731942748966,10.0
0.026798379936280068,10.0
0.026789346546392912,10.0
0.01341635752419551,10.0
0.023195796451678356,10.0
0.006701182312681444,10.0
0.013494643193453181,10.0
0.024967465955418867,10.0
0.024515956037994266,10.0
0.024745758463556596,10.0
0.03359052790297737,10.0
0.024856163784610193,10.0
0.01772843528867597,10.0
0.01405764653429751,10.0
0.010299684942555572,10.0
0.010165122892875314,10.0
0.010022265924669751,10.0
0.024762623964621172,10.0
0.01136111193552202,10.0
0.019402018570833873,10.0
0.029072870874876477,10.0
0.023045144013350765,10.0
0.022893172839472585,10.0
0.02266848697771921,10.0
0.02192551527236034,10.0
0.05806267917070775,10.0
0.017972733532101173,9.090909090909092
0.01834335797754156,9.090909090909092
0.009125291007843352,9.090909090909092
0.008795914631121858,9.090909090909092
0.008858947861847028,9.090909090909092
0.00043167944784930807,9.090909090909092
0.005870667935008593,9.090909090909092
0.005408059031010006,9.090909090909092
0.0006192869587313696,9.090909090909092
0.008150336562912744,9.090909090909092
0.00806071613730013,9.090909090909092
0.007956061407287843,9.090909090909092
0.009255596702414456,9.090909090909092
0.0030353979730875767,9.090909090909092
0.0010229381789158365,9.090909090909092
0.002909664705532425,9.090909090909092
0.006330748434972465,9.090909090909092
0.00635468155043001,9.090909090909092
0.006295596136582034,9.090909090909092
0.01655125218204499,10.0
0.009962668220927371,10.0
0.014617383342184983,10.0
0.01013301300061281,10.0
0.01214296014297936,10.0
0.012783637041994188,10.0
0.01287525491877955,10.0
0.03501676950826283,10.0
0.0382094421449221,10.0
0.017810563645801854,10.0
0.012233405677215436,10.0
0.007045885779805086,10.0
0.0069874013477518,10.0
0.0069092949457131795,10.0
0.01583658158261756,100.0
0.026136618164586567,100.0
0.041092792876273425,100.0
0.02162425833727278,100.0
0.02007452096588301,100.0
0.02004769714511517,100.0
0.01994424557723145,100.0
0.03386262626295189,100.0
0.03471742407196598,100.0
0.03442448945058519,100.0
0.047256846379609266,100.0
0.046296918705403374,100.0
0.04680956593577197,100.0
0.04665923384984831,100.0
0.04751034803426691,100.0
0.05258822231325132,100.0
0.06244594502657312,100.0
0.04282993520542192,100.0
0.04687394581088889,100.0
0.046996237387545436,100.0
0.04685530698548042,100.0
0.04266154353095909,100.0
0.040189738283787635,100.0
