Balance,Avg Rate (for Balance),Day,Mouth,Year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Winter,Spring,Summer,Autumn,Exchange Rate
0.09007205368112368,0.17574692442882248,20,2,2010,0,0,0,0,0,1,0,1,0,0,0,0
0.06365330923291194,0.17574692442882248,21,2,2010,0,0,0,0,0,0,1,1,0,0,0,0
0.07889841620088443,0.17543859649122806,22,2,2010,1,0,0,0,0,0,0,1,0,0,0,0
0.08868266146656732,0.17482517482517484,23,2,2010,0,1,0,0,0,0,0,1,0,0,0,0
0.08101956786272595,0.17482517482517484,24,2,2010,0,0,1,0,0,0,0,1,0,0,0,0
0.02605720560871953,0.1733102253032929,25,2,2010,0,0,0,1,0,0,0,1,0,0,0,0
0.05580554648152848,0.1763668430335097,26,2,2010,0,0,0,0,1,0,0,1,0,0,0,0
0.040959920158916814,0.17667844522968199,27,2,2010,0,0,0,0,0,1,0,1,0,0,0,0
0.01721577727888958,0.17667844522968199,28,2,2010,0,0,0,0,0,0,1,1,0,0,0,0
0.05956589790045366,0.17761989342806395,1,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.07576885271575697,0.1773049645390071,2,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.0777881244954291,0.1773049645390071,3,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.11200034602332819,0.17761989342806395,4,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.10395660029244919,0.1763668430335097,5,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.08960319644178302,0.17667844522968199,6,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.07186478208652318,0.17699115044247787,7,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.09122311477848442,0.1773049645390071,8,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.11540918697249461,0.17761989342806395,9,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.13156865549645244,0.17889087656529518,10,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.13787766272981553,0.17953321364452424,11,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.16114124267312085,0.18050541516245489,12,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.14851298277193714,0.18083182640144665,13,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.12571994960294675,0.1811594202898551,14,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.13509025367089456,0.1801801801801802,15,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.15734284901998785,0.18083182640144665,16,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.15340115879674668,0.18083182640144665,17,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.1508951398899518,0.1811594202898551,18,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.1599179742156834,0.18148820326678766,19,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.15035068391067802,0.18148820326678766,20,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.1305194609455268,0.18181818181818182,21,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.16060187632819642,0.18148820326678766,22,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.16653338892611222,0.18181818181818182,23,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.16743133111549624,0.18181818181818182,24,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.16903312362449813,0.18214936247723132,25,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.1693533689777204,0.18214936247723132,26,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.16253884149350065,0.18214936247723132,27,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.14094607623038777,0.18248175182481752,28,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.1286482399252996,0.18248175182481752,29,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.1299167975627992,0.18315018315018314,30,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.1654504785609866,0.18450184501845018,31,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.21318776351289506,0.1855287569573284,1,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.24471706812925842,0.1869158878504673,2,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.2347249295344664,0.1869158878504673,3,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.20938863434271546,0.18761726078799248,4,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.17670213880735347,0.18796992481203006,5,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.18905500502070402,0.18867924528301888,6,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.19041939529770632,0.1890359168241966,7,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.1947499098886468,0.19047619047619047,8,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.21298524499768662,0.19083969465648853,9,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.2015821267117194,0.19120458891013384,10,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.18104457195451423,0.19193857965451055,11,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.20493887366585747,0.1923076923076923,12,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.22687612659579484,0.19379844961240308,13,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.24603136066809939,0.1941747572815534,14,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.2398769392169812,0.19455252918287938,15,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.2781089024573694,0.1953125,16,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.26925597410821595,0.19569471624266144,17,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.25086355020215517,0.19607843137254904,18,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.24700624183872905,0.19607843137254904,19,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.24753509346994218,0.19607843137254904,20,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.2403336819673879,0.19646365422396858,21,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.2614464941471733,0.19880715705765406,22,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.26502645052145163,0.19880715705765406,23,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.2552970730835658,0.19880715705765406,24,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.23699783057041496,0.19920318725099603,25,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.19265065909318424,0.2008032128514056,26,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.20092483759606655,0.20202020202020202,27,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.19761148973808712,0.20283975659229211,28,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.19367217019810293,0.2032520325203252,29,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.2090400705573607,0.2040816326530612,30,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.2008963483639501,0.20449897750511248,1,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.18617283428434003,0.2053388090349076,2,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.15999174236960495,0.20576131687242796,3,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.17587813044274597,0.2066115702479339,4,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.18530169025335982,0.20876826722338204,5,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.1959884590461272,0.20964360587002098,6,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.20709050620046543,0.21052631578947367,7,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.1965613427079732,0.21097046413502107,8,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.1844850247493127,0.2114164904862579,9,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.16662916463228725,0.21097046413502107,10,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.15885486536458435,0.2114164904862579,11,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.15040323080776594,0.2127659574468085,12,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.18120797214432618,0.2136752136752137,13,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.18868601037723864,0.2145922746781116,14,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.18262467183976017,0.2150537634408602,15,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.14994526527309127,0.2159827213822894,16,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.16092155952891987,0.21691973969631234,17,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.1642772237240023,0.2183406113537118,18,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.15197951923751982,0.21978021978021978,19,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.1415986234666137,0.22026431718061673,20,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.17991200546920244,0.21978021978021978,21,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.16159004091617707,0.21978021978021978,22,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.14428769892290622,0.22075055187637968,23,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.11667458045053604,0.22123893805309736,24,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.07803331377052894,0.22123893805309736,25,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.10543851172940803,0.2222222222222222,26,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.10089003173944772,0.2222222222222222,27,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.11157107283426347,0.22123893805309736,28,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.10001541067216312,0.22123893805309736,29,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.07857346743669914,0.22172949002217296,30,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.11260326175918468,0.2232142857142857,31,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.12694451726866757,0.22271714922048996,1,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.14880480916210587,0.2222222222222222,2,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.1453912909605325,0.22271714922048996,3,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.15998477649999931,0.22271714922048996,4,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.15755740457428757,0.2232142857142857,5,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.14472116876502344,0.2232142857142857,6,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.16763267967646128,0.2242152466367713,7,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.19058516924825294,0.2247191011235955,8,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.19085588722241803,0.2247191011235955,9,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.1997328275872982,0.2247191011235955,10,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.21381556219052125,0.2242152466367713,11,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.19779893682170055,0.2242152466367713,12,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.18389070440723024,0.2247191011235955,13,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.18603842598125048,0.2252252252252252,14,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.1836152548118948,0.22573363431151244,15,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.18178546484116756,0.22624434389140272,16,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.1888670804152143,0.22675736961451246,17,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.1805025297431784,0.22675736961451246,18,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.17542316801289004,0.22727272727272727,19,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.1456829434732405,0.22779043280182235,20,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.16762043131726986,0.22883295194508008,21,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.15755935466899643,0.2304147465437788,22,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.1610206024900389,0.2304147465437788,23,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.12878158342128337,0.2293577981651376,24,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.10230769314650211,0.22831050228310504,25,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.1061423194772579,0.2293577981651376,26,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.09639349135774468,0.2293577981651376,27,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.11046030104236712,0.2293577981651376,28,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.1390387461445377,0.22831050228310504,29,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.1451069982345097,0.22883295194508008,30,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.16649180656731744,0.22883295194508008,1,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.1691369094908695,0.22831050228310504,2,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.14591676916383953,0.22831050228310504,3,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.1405587110997873,0.22883295194508008,4,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.12430761684763629,0.2293577981651376,5,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.12319984969929705,0.2293577981651376,6,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.13059618040006699,0.2293577981651376,7,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.12822588439203153,0.2293577981651376,8,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.14352442405760799,0.2293577981651376,9,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.13740860442863173,0.2293577981651376,10,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.12214699346343535,0.2298850574712644,11,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.11487247854203128,0.2304147465437788,12,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.13592394531746071,0.23148148148148145,13,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.12343796539308984,0.2320185614849188,14,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.1294798378615553,0.23148148148148145,15,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.16056578008539488,0.2320185614849188,16,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.15239432161595276,0.23255813953488372,17,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.13531055231053193,0.23255813953488372,18,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.11509056857887648,0.2320185614849188,19,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.10697320241298156,0.2320185614849188,20,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.09458468208771804,0.23255813953488372,21,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.0948864292385017,0.2331002331002331,22,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.1087816859833392,0.2336448598130841,23,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.10301053713108074,0.2331002331002331,24,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.09203392127888675,0.2331002331002331,25,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.07034981187674332,0.2336448598130841,26,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.08030821721829848,0.2331002331002331,27,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.06678454840436598,0.2336448598130841,28,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.08042234545965928,0.23255813953488372,29,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.06423406354265536,0.23255813953488372,30,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.0425517652358348,0.23255813953488372,31,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.02750129023487388,0.2331002331002331,1,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.037783703658421444,0.2331002331002331,2,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.052914436699771146,0.2336448598130841,3,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.04066391609347083,0.2336448598130841,4,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.051697210868784774,0.234192037470726,5,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.023714363261728016,0.234192037470726,6,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.01393472036317361,0.234192037470726,7,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
-0.0012075798890843086,0.234192037470726,8,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.019849588425741155,0.2347417840375587,9,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.0127625282816433,0.2336448598130841,10,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.029644240693433913,0.2347417840375587,11,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.040948077513800404,0.2331002331002331,12,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.0508585619193879,0.2336448598130841,13,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.041067603137228736,0.2336448598130841,14,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.02243037361489063,0.2336448598130841,15,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.06953590738264309,0.23529411764705882,16,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.08308766945996063,0.23584905660377356,17,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.06803593833539537,0.2347417840375587,18,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.06404440631751139,0.234192037470726,19,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.07127397263299445,0.2331002331002331,20,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.06513246376322697,0.2336448598130841,21,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.04609367681134155,0.2336448598130841,22,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.05166970489062921,0.2331002331002331,23,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.04736136865192624,0.2331002331002331,24,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.02513035770197405,0.23255813953488372,25,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.03399728036570791,0.2320185614849188,26,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.045556499578520135,0.23148148148148145,27,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.036391232940855396,0.2320185614849188,28,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.023608687824365107,0.2320185614849188,29,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.044408539039422504,0.23148148148148145,30,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.06032117953167996,0.2304147465437788,31,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.06266976752857388,0.23094688221709006,1,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.08437419905130016,0.2320185614849188,2,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.08722420194448768,0.2320185614849188,3,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.08282059316712953,0.23255813953488372,4,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.06925071398163117,0.23255813953488372,5,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.08861787852019681,0.2320185614849188,6,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.10343317374059847,0.2320185614849188,7,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.11270779596542498,0.23148148148148145,8,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.13401758874022646,0.2320185614849188,9,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.13457209883745916,0.23255813953488372,10,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.1155793278631648,0.23255813953488372,11,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.1032733382951907,0.2331002331002331,12,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.10508765983976659,0.2331002331002331,13,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.10722495953730432,0.2336448598130841,14,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.08558390404096235,0.2336448598130841,15,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.10101689612013424,0.23529411764705882,16,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.10873796221333795,0.23584905660377356,17,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.10057006746247509,0.23584905660377356,18,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.0915285420790674,0.23584905660377356,19,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.09817296508943008,0.23529411764705882,20,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.07163814127932278,0.234192037470726,21,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.06909997299421468,0.234192037470726,22,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.04751907602186083,0.2336448598130841,23,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.07085107546374259,0.2336448598130841,24,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.058176863699076285,0.234192037470726,25,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.03010119938015638,0.2336448598130841,26,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.00968663753733983,0.234192037470726,27,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.0235364512282561,0.234192037470726,28,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.028220575641306762,0.2347417840375587,29,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.06658952200736186,0.2336448598130841,30,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.10366555147818213,0.2336448598130841,1,10,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.0952140892600856,0.234192037470726,2,10,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.0800339268060355,0.234192037470726,3,10,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.09932826182122165,0.2331002331002331,4,10,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.09380955585778472,0.2336448598130841,5,10,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.0897562942638093,0.2347417840375587,6,10,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.10339672307500762,0.2336448598130841,7,10,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.06051194567443606,0.23529411764705882,8,10,2010,0,0,0,0,1,0,0,0,0,0,1,0
