Balance,Avg Rate (for Balance),Day,Mouth,Year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Winter,Spring,Summer,Autumn,Exchange Rate
-0.0898647205667504,1.5625,2,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.03712950604822504,1.7543859649122808,3,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.031293073180340754,1.7543859649122808,4,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.027884392849254792,1.7241379310344829,5,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.02811890037797174,1.7241379310344829,6,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.028350518912452227,1.7241379310344829,7,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.004670949145636305,1.7857142857142856,8,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.03145604365782988,1.7543859649122808,9,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.05624741996807277,1.639344262295082,10,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.05860742113799057,1.6666666666666667,11,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.04575849184009683,1.5873015873015872,12,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.04602002880563417,1.5873015873015872,13,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.044759353619828704,1.5873015873015872,14,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.03694882613261601,1.6129032258064517,15,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.037880518268297386,1.6129032258064517,16,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.010309951571092756,1.6949152542372883,17,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.055074228542226274,1.5384615384615383,18,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.0657429172140843,1.5384615384615383,19,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.06553602501285478,1.5384615384615383,20,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.0655362011018887,1.5384615384615383,21,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.05515863174024427,1.5625,22,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.05264920638160526,1.5625,23,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.06768017244433112,1.5384615384615383,24,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.05662402628974888,1.5625,25,3,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.05599983250300755,1.5625,26,3,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.056283145505893875,1.5625,27,3,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.05657975560627815,1.5625,28,3,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.0011346421187609348,1.7241379310344829,29,3,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.005156503974763324,1.6949152542372883,30,3,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.018676437501517824,1.6666666666666667,31,3,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.025429515091783934,1.6666666666666667,1,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.026533937849612412,1.6666666666666667,2,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.026787228668373127,1.6666666666666667,3,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.0270681838559537,1.6666666666666667,4,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.024261973380675594,1.6666666666666667,5,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.05220890287869043,1.5873015873015872,6,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.05098677126826484,1.5873015873015872,7,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.04475270637374008,1.6129032258064517,8,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.03237609077589602,1.639344262295082,9,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.03278749820627881,1.639344262295082,10,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.030208606106906934,1.639344262295082,11,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.009981172165101075,1.7543859649122808,12,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.01694693603675698,1.7857142857142856,13,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.006044750700644553,1.7241379310344829,14,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.0018725402268064783,1.6949152542372883,15,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.00202471238528299,1.7241379310344829,16,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.002209785791251916,1.7241379310344829,17,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.0019604216506689393,1.7241379310344829,18,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.014314548916462853,1.6949152542372883,19,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.03789892439984468,1.5873015873015872,20,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.048980742465866756,1.5873015873015872,21,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.059430493005988315,1.5384615384615383,22,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.029617983104447517,1.6129032258064517,23,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.024559065771912508,1.639344262295082,24,4,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.022671071793717343,1.6666666666666667,25,4,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.04662028199322095,1.5873015873015872,26,4,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.05397069496505449,1.5625,27,4,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.0501012414321946,1.5625,28,4,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.008340136267772432,1.639344262295082,29,4,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.0387431123927633,1.5873015873015872,30,4,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.04208848726025248,1.5873015873015872,1,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.042318404673517815,1.5873015873015872,2,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.027236976305860805,1.5873015873015872,3,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.033302423766733175,1.5873015873015872,4,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.028949829127170784,1.5873015873015872,5,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.013280240398208068,1.5625,6,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.030634205945610938,1.5873015873015872,7,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.030846839660822647,1.5873015873015872,8,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.03097808054955036,1.5873015873015872,9,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
-0.03338209447618166,1.5625,10,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
-0.02214306905548965,1.6129032258064517,11,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
-0.023030746595407492,1.5625,12,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
-0.023118577629301005,1.5625,13,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
-0.010901276017858603,1.5873015873015872,14,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
-0.011132944666450496,1.5873015873015872,15,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
-0.011386365291487696,1.5873015873015872,16,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.03416653584303794,1.5873015873015872,17,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.048115672029975846,1.6129032258064517,18,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.11322345700269913,1.7241379310344829,19,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.11185515509595217,1.7241379310344829,20,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.149837532885811,1.7857142857142856,21,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.15012095577193255,1.7857142857142856,22,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.1510398605334638,1.7857142857142856,23,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.15085181568251835,1.7857142857142856,24,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.06876204566039651,1.6666666666666667,25,5,2010,0,1,0,0,0,0,0,0,1,0,0,0
0.07502688828207299,1.6666666666666667,26,5,2010,0,0,1,0,0,0,0,0,1,0,0,0
0.40800569237334117,2.4390243902439024,27,5,2010,0,0,0,1,0,0,0,0,1,0,0,0
0.41057364028638754,2.2222222222222223,28,5,2010,0,0,0,0,1,0,0,0,1,0,0,0
0.419450017071487,2.2222222222222223,29,5,2010,0,0,0,0,0,1,0,0,1,0,0,0
0.4192553778471394,2.2222222222222223,30,5,2010,0,0,0,0,0,0,1,0,1,0,0,0
0.3903737158040931,2.2222222222222223,31,5,2010,1,0,0,0,0,0,0,0,1,0,0,0
0.3871418044956173,2.1739130434782608,1,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.4007140427182059,2.1739130434782608,2,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.38259308820418353,2.1739130434782608,3,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.34216239392735676,2.127659574468085,4,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.341914642940099,2.127659574468085,5,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.34213922450315293,2.127659574468085,6,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.36068921174914226,2.0833333333333335,7,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.3660013353041398,2.0408163265306123,8,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.392773938375973,2.0408163265306123,9,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.4099484204630215,2.0833333333333335,10,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.4333133670948352,2.0833333333333335,11,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.43699920237000894,2.0833333333333335,12,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.43681602563756783,2.0833333333333335,13,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.4898832991705333,2.0833333333333335,14,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.5393752137571832,2.127659574468085,15,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.5600702276537849,2.0833333333333335,16,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.567551364741307,2.127659574468085,17,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.47783200200925524,2.0833333333333335,18,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.48344219954840695,2.0833333333333335,19,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.4837757811429618,2.0833333333333335,20,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.47536706127689926,2.127659574468085,21,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.4813665987196657,2.127659574468085,22,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.4901558062223497,2.1739130434782608,23,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.4935690072447512,2.1739130434782608,24,6,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.440249910608149,2.127659574468085,25,6,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.440105803419377,2.127659574468085,26,6,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.4399247541612339,2.127659574468085,27,6,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.4518274353962491,2.127659574468085,28,6,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.45373109516829363,2.127659574468085,29,6,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.40866704661663655,2.127659574468085,30,6,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.37500669339857995,2.0833333333333335,1,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.3684414949915085,2.0833333333333335,2,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.36996048114270913,2.0833333333333335,3,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.3697253869570542,2.0833333333333335,4,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.36619440903720696,2.0833333333333335,5,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.39350331555252677,2.0408163265306123,6,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.40056099728685474,2.0408163265306123,7,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.4118448590521351,2.0408163265306123,8,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.4079050149624446,2.0408163265306123,9,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.408100806811356,2.0408163265306123,10,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.40799011056277334,2.0408163265306123,11,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.43471219600492245,2.0408163265306123,12,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.4466352779744232,2.127659574468085,13,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.46592507854573956,2.0833333333333335,14,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.4718485502767462,2.0833333333333335,15,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.4580452786440734,2.0408163265306123,16,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.45769850922223926,2.0408163265306123,17,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.46236767715603455,2.0408163265306123,18,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.5132336132480682,2.127659574468085,19,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.5040902177492564,2.0833333333333335,20,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.3850915327487521,1.923076923076923,21,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.36461337211424627,1.923076923076923,22,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.3684437910453863,1.8867924528301885,23,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.3688021231873499,1.8867924528301885,24,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.3691182662971459,1.8867924528301885,25,7,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.3789727054834376,1.923076923076923,26,7,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.3782387129044952,1.923076923076923,27,7,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.35783668679286884,1.9607843137254901,28,7,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.3696129364080617,1.9607843137254901,29,7,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.3856221780485214,1.923076923076923,30,7,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.3852591062150426,1.923076923076923,31,7,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.3854602993536932,1.923076923076923,1,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.4013998328781124,1.9607843137254901,2,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.41649881099305097,1.923076923076923,3,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.4252312453376041,1.9607843137254901,4,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.4080702905358073,1.9607843137254901,5,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.4207110490329851,2.0,6,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.4203855341245815,2.0,7,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.4243360443975448,2.0,8,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.38426938163176877,2.0408163265306123,9,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.4222793865496857,2.0408163265306123,10,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.4095318837690398,2.0,11,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.3783522543166236,1.9607843137254901,12,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.38434095270542085,1.9607843137254901,13,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.38548950009550226,1.9607843137254901,14,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.38875591228777845,1.9607843137254901,15,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.35120320078259865,1.923076923076923,16,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.34498794231949625,1.923076923076923,17,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.35975604300959546,1.8518518518518516,18,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.32686762886764,1.8181818181818181,19,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.32218621347411264,1.8867924528301885,20,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.3219695300176299,1.8867924528301885,21,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.32470083491516577,1.923076923076923,22,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.3228242884099691,1.923076923076923,23,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.32088507489802076,1.923076923076923,24,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.3188462679418745,1.923076923076923,25,8,2010,0,0,1,0,0,0,0,0,0,1,0,0
0.30945805244168234,1.8867924528301885,26,8,2010,0,0,0,1,0,0,0,0,0,1,0,0
0.32211489404379695,1.8518518518518516,27,8,2010,0,0,0,0,1,0,0,0,0,1,0,0
0.3218428507390794,1.8518518518518516,28,8,2010,0,0,0,0,0,1,0,0,0,1,0,0
0.32170268969176385,1.8518518518518516,29,8,2010,0,0,0,0,0,0,1,0,0,1,0,0
0.29777948166642243,1.8181818181818181,30,8,2010,1,0,0,0,0,0,0,0,0,1,0,0
0.2843633288247726,1.7857142857142856,31,8,2010,0,1,0,0,0,0,0,0,0,1,0,0
0.30207942062746534,1.8181818181818181,1,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.30751468773420676,1.8181818181818181,2,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.31078280150746057,1.8518518518518516,3,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.3103579123083127,1.8518518518518516,4,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.31007964811058947,1.8518518518518516,5,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.3067468669039877,1.8181818181818181,6,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.31403862092520823,1.8518518518518516,7,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.3173840546422963,1.8518518518518516,8,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.3291334824800605,1.8518518518518516,9,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.3113602780612647,1.8518518518518516,10,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.3110272189101534,1.8518518518518516,11,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.3108408120397077,1.8518518518518516,12,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.33972526959195076,1.8867924528301885,13,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.3355857000787337,1.8518518518518516,14,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.39742629448128414,1.8518518518518516,15,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.39604684180159944,1.7241379310344829,16,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.3916639082015554,1.6949152542372883,17,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.39128133998640996,1.6949152542372883,18,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.39138921375306307,1.6949152542372883,19,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.404516401578276,1.7241379310344829,20,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.4073966744268884,1.6949152542372883,21,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.4452449083876541,1.7543859649122808,22,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.4553254089592028,1.7543859649122808,23,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.43638417977217525,1.7241379310344829,24,9,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.4441892514111665,1.7543859649122808,25,9,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.4439399928627023,1.7543859649122808,26,9,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.4925770223158196,1.7857142857142856,27,9,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.5392490561558053,1.8181818181818181,28,9,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.5345545807489709,1.7857142857142856,29,9,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.45120432435017305,1.7241379310344829,30,9,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.46795423769252964,1.8181818181818181,1,10,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.4675886357860653,1.8181818181818181,2,10,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.4679572206315684,1.8181818181818181,3,10,2010,0,0,0,0,0,0,1,0,0,0,1,0
0.47154621444755856,1.7543859649122808,4,10,2010,1,0,0,0,0,0,0,0,0,0,1,0
0.45986331439543326,1.7543859649122808,5,10,2010,0,1,0,0,0,0,0,0,0,0,1,0
0.4425210848986188,1.7241379310344829,6,10,2010,0,0,1,0,0,0,0,0,0,0,1,0
0.43852040411665166,1.7241379310344829,7,10,2010,0,0,0,1,0,0,0,0,0,0,1,0
0.468130321822283,1.7241379310344829,8,10,2010,0,0,0,0,1,0,0,0,0,0,1,0
0.46821678153792134,1.7241379310344829,9,10,2010,0,0,0,0,0,1,0,0,0,0,1,0
0.4727200000397971,1.7543859649122808,10,10,2010,0,0,0,0,0,0,1,0,0,0,1,0
